4,4096,86,20,66.3224
4,4096,86,22,72.7694
4,4096,86,26,70.99
4,4096,86,28,70.9677
4,4096,86,30,77.0727
4,4096,86,34,77.1239
4,4096,86,36,78.3189
4,4096,86,38,74.364
4,4096,86,42,75.5147
4,4096,86,44,77.9018
4,4096,86,46,78.5533
4,4096,86,50,81.2959
4,4096,86,52,78.0371
4,4096,86,54,77.4457
4,4096,86,58,79.405
4,4096,86,60,75.8299
4,4096,86,62,76.465
4,4096,86,66,76.7226
4,4096,86,68,77.4708
4,4096,86,70,76.4229
4,4096,86,74,77.9619
4,4096,86,76,73.5666
4,4096,86,78,76.1811
4,4096,86,82,70.6492
4,4096,86,84,76.3927
4,4096,90,2,14.4002
4,4096,90,4,25.6097
4,4096,90,6,35.4501
4,4096,90,10,53.7079
4,4096,90,12,55.9449
4,4096,90,14,57.5713
4,4096,90,18,68.0466
4,4096,90,20,71.296
4,4096,90,22,67.48
4,4096,90,26,73.9443
4,4096,90,28,72.5108
4,4096,90,30,75.8194
4,4096,90,34,81.7122
4,4096,90,36,76.3776
4,4096,90,38,82.7182
4,4096,90,42,76.1017
4,4096,90,44,77.6211
4,4096,90,46,84.16
4,4096,90,50,77.8407
4,4096,90,52,82.7641
4,4096,90,54,76.5687
4,4096,90,58,81.1265
4,4096,90,60,79.311
4,4096,90,62,78.156
4,4096,90,66,77.2473
4,4096,90,68,78.3918
4,4096,90,70,75.4633
4,4096,90,74,75.4631
4,4096,90,76,76.9839
4,4096,90,78,74.6022
4,4096,90,82,78.2539
4,4096,90,84,73.8767
4,4096,90,86,58.647
4,4096,92,2,13.8461
4,4096,92,4,30.0349
4,4096,92,6,36.9589
4,4096,92,10,52.5835
4,4096,92,12,58.723
4,4096,92,14,62.1853
4,4096,92,18,64.0116
4,4096,92,20,73.779
4,4096,92,22,73.4757
4,4096,92,26,74.519
4,4096,92,28,78.9302
4,4096,92,30,75.9757
4,4096,92,34,82.166
4,4096,92,36,77.7233
4,4096,92,38,76.8207
4,4096,92,42,79.0379
4,4096,92,44,79.0914
4,4096,92,46,77.5711
4,4096,92,50,77.4885
4,4096,92,52,83.4985
4,4096,92,54,80.8561
4,4096,92,58,82.9943
4,4096,92,60,80.6003
4,4096,92,62,78.4001
4,4096,92,66,81.1926
4,4096,92,68,75.3177
4,4096,92,70,79.7244
4,4096,92,74,78.4366
4,4096,92,76,76.2036
4,4096,92,78,71.9197
4,4096,92,82,75.3278
4,4096,92,84,67.4188
4,4096,92,86,73.6078
4,4096,92,90,75.8079
4,4096,94,2,14.1198
4,4096,94,4,26.3537
4,4096,94,6,36.1684
4,4096,94,10,51.7254
4,4096,94,12,63.2614
4,4096,94,14,62.2837
4,4096,94,18,66.1661
4,4096,94,20,71.3442
4,4096,94,22,71.2922
4,4096,94,26,69.7838
4,4096,94,28,80.7224
4,4096,94,30,77.1751
4,4096,94,34,80.0754
4,4096,94,36,82.9823
4,4096,94,38,81.684
4,4096,94,42,77.989
4,4096,94,44,78.6633
4,4096,94,46,78.3383
4,4096,94,50,82.5967
4,4096,94,52,72.3045
4,4096,94,54,84.1285
4,4096,94,58,81.1594
4,4096,94,60,80.5099
4,4096,94,62,80.0379
4,4096,94,66,80.5459
4,4096,94,68,78.2987
4,4096,94,70,77.8372
4,4096,94,74,78.6348
4,4096,94,76,77.4293
4,4096,94,78,76.5135
4,4096,94,82,74.0743
4,4096,94,84,72.6025
4,4096,94,86,77.1692
4,4096,94,90,77.4671
4,4096,94,92,72.2211
4,4096,98,2,16.8201
4,4096,98,4,29.3853
4,4096,98,6,37.0907
4,4096,98,10,54.3245
4,4096,98,12,58.2934
4,4096,98,14,62.5894
4,4096,98,18,70.6445
4,4096,98,20,70.895
4,4096,98,22,73.7536
4,4096,98,26,82.397
4,4096,98,28,79.5803
4,4096,98,30,81.9856
4,4096,98,34,82.3745
4,4096,98,36,84.9076
4,4096,98,38,77.1352
4,4096,98,42,79.6354
4,4096,98,44,81.9693
4,4096,98,46,78.6
4,4096,98,50,84.2975
4,4096,98,52,81.9672
4,4096,98,54,81.9264
4,4096,98,58,85.3004
4,4096,98,60,83.683
4,4096,98,62,79.8543
4,4096,98,66,81.3573
4,4096,98,68,80.6602
4,4096,98,70,82.966
4,4096,98,74,82.148
4,4096,98,76,79.1772
4,4096,98,78,85.1912
4,4096,98,82,78.6311
4,4096,98,84,68.3818
4,4096,98,86,77.2757
4,4096,98,90,75.9022
4,4096,98,92,76.4709
4,4096,98,94,74.5597
4,4096,100,2,16.2402
4,4096,100,4,28.388
4,4096,100,6,43.403
4,4096,100,10,56.3928
4,4096,100,12,58.53
4,4096,100,14,62.4772
4,4096,100,18,67.789
4,4096,100,20,72.0213
4,4096,100,22,75.9422
4,4096,100,26,79.9745
4,4096,100,28,73.9659
4,4096,100,30,80.5735
4,4096,100,34,68.3005
4,4096,100,36,72.6172
4,4096,100,38,81.7014
4,4096,100,42,83.2461
4,4096,100,44,87.9408
4,4096,100,46,84.9343
4,4096,100,50,75.6039
4,4096,100,52,76.1692
4,4096,100,54,82.3714
4,4096,100,58,80.283
4,4096,100,60,84.8495
4,4096,100,62,81.6807
4,4096,100,66,84.7215
4,4096,100,68,85.653
4,4096,100,70,83.0642
4,4096,100,74,81.6761
4,4096,100,76,82.02
4,4096,100,78,80.7403
4,4096,100,82,77.1362
4,4096,100,84,72.2442
4,4096,100,86,80.7581
4,4096,100,90,79.0631
4,4096,100,92,75.9252
4,4096,100,94,77.3638
4,4096,100,98,78.3988
4,4096,102,2,15.0695
4,4096,102,4,30.4264
4,4096,102,6,38.5018
4,4096,102,10,49.9439
4,4096,102,12,64.7866
4,4096,102,14,63.1667
4,4096,102,18,72.9585
4,4096,102,20,74.8569
4,4096,102,22,76.7341
4,4096,102,26,81.4111
4,4096,102,28,84.0666
4,4096,102,30,81.0068
4,4096,102,34,83.5963
4,4096,102,36,86.8287
4,4096,102,38,82.2412
4,4096,102,42,85.7263
4,4096,102,44,80.3909
4,4096,102,46,83.4865
4,4096,102,50,76.3525
4,4096,102,52,73.1654
4,4096,102,54,85.8186
4,4096,102,58,85.1551
4,4096,102,60,82.4809
4,4096,102,62,77.2273
4,4096,102,66,84.0021
4,4096,102,68,83.709
4,4096,102,70,83.12
4,4096,102,74,78.9984
4,4096,102,76,78.1363
4,4096,102,78,82.6922
4,4096,102,82,79.3826
4,4096,102,84,73.8772
4,4096,102,86,76.5638
4,4096,102,90,79.7696
4,4096,102,92,80.0887
4,4096,102,94,65.8385
4,4096,102,98,75.9845
4,4096,102,100,75.2672
4,4096,106,2,16.8426
4,4096,106,4,33.2011
4,4096,106,6,42.7156
4,4096,106,10,55.7112
4,4096,106,12,65.2705
4,4096,106,14,66.6256
4,4096,106,18,73.5708
4,4096,106,20,80.2089
4,4096,106,22,84.6206
